Linux 3.10.0-693.11.6.el7.x86_64 (blockchainmaster151) 	03/22/2018 	_x86_64_	(32 CPU)

09:28:17 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:54:38 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:39 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:54:40 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:41 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:42 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:54:43 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:44 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:54:45 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:46 AM     all      0.12      0.00      0.03      0.00      0.00     99.84
09:54:47 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:48 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:54:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:50 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:51 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:52 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:54:53 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:54:54 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:54:55 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:54:56 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:54:57 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:54:58 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:54:59 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:55:00 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:55:01 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:55:02 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:03 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:04 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:55:05 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:55:06 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:55:07 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:55:08 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:09 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:55:10 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:55:11 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:55:12 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:13 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:14 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:15 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:55:16 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:55:17 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:55:18 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:19 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:55:20 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:55:21 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:55:22 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:55:23 AM     all      0.16      0.00      0.06      0.03      0.00     99.75
09:55:24 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:25 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:26 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:55:27 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:28 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:29 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:55:30 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:55:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:55:32 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:55:33 AM     all      1.56      0.00      0.56      0.00      0.00     97.87
09:55:34 AM     all      7.39      0.00      2.54      0.06      0.00     90.01
09:55:35 AM     all      2.38      0.00      0.44      0.00      0.00     97.18
09:55:36 AM     all      1.47      0.00      0.13      0.00      0.00     98.40
09:55:37 AM     all      1.00      0.00      0.13      0.00      0.00     98.87
09:55:38 AM     all      0.66      0.00      0.06      0.03      0.00     99.25
09:55:39 AM     all      0.63      0.00      0.13      0.00      0.00     99.25
09:55:40 AM     all      0.53      0.00      0.09      0.00      0.00     99.37
09:55:41 AM     all      0.59      0.00      0.25      0.00      0.00     99.16
09:55:42 AM     all      0.41      0.00      0.31      0.00      0.00     99.28
09:55:43 AM     all      0.38      0.00      0.16      0.00      0.00     99.47
09:55:44 AM     all      1.00      0.00      0.31      0.94      0.00     97.75
09:55:45 AM     all      1.75      0.00      0.31      0.00      0.00     97.94
09:55:46 AM     all      0.88      0.00      0.19      0.03      0.00     98.91
09:55:47 AM     all      0.69      0.00      0.13      0.00      0.00     99.19
09:55:48 AM     all      0.62      0.00      0.16      0.00      0.00     99.22
09:55:49 AM     all      0.53      0.00      0.06      0.00      0.00     99.41
09:55:50 AM     all      0.28      0.00      0.19      0.00      0.00     99.53
09:55:51 AM     all      0.44      0.00      0.31      0.00      0.00     99.25
09:55:52 AM     all      0.31      0.00      0.19      0.03      0.00     99.47
09:55:53 AM     all      0.22      0.00      0.13      0.00      0.00     99.66
09:55:54 AM     all      0.19      0.00      0.16      0.00      0.00     99.66
09:55:55 AM     all      0.16      0.00      0.16      0.00      0.00     99.69
09:55:56 AM     all      0.09      0.00      0.13      0.00      0.00     99.78
09:55:57 AM     all      0.06      0.00      0.09      0.00      0.00     99.84
09:55:58 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:55:59 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
09:56:00 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:56:01 AM     all      0.53      0.00      0.06      0.00      0.00     99.41
09:56:02 AM     all      0.31      0.00      0.13      0.00      0.00     99.56
09:56:03 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:56:04 AM     all      0.09      0.00      0.13      0.34      0.00     99.44
09:56:05 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:56:06 AM     all      0.09      0.00      0.12      0.03      0.00     99.75
09:56:07 AM     all      0.19      0.00      0.09      0.00      0.00     99.72
09:56:08 AM     all      0.06      0.00      0.09      0.00      0.00     99.84
09:56:09 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:56:10 AM     all      0.13      0.00      0.09      0.00      0.00     99.78
09:56:11 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:56:12 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:56:13 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
09:56:14 AM     all      0.06      0.00      0.13      0.00      0.00     99.81
09:56:15 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:56:16 AM     all      0.13      0.00      0.09      0.00      0.00     99.78
09:56:17 AM     all      0.13      0.00      0.16      0.00      0.00     99.72
09:56:18 AM     all      0.09      0.00      0.13      0.00      0.00     99.78
09:56:19 AM     all      0.34      0.00      0.12      0.03      0.00     99.50
09:56:20 AM     all      0.19      0.00      0.12      0.00      0.00     99.69
09:56:21 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
09:56:22 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:56:23 AM     all      0.25      0.00      0.16      0.00      0.00     99.59
09:56:24 AM     all      0.09      0.00      0.09      0.34      0.00     99.47
09:56:25 AM     all      0.09      0.00      0.06      0.03      0.00     99.81
09:56:26 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:56:27 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:56:28 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:56:29 AM     all      0.09      0.00      0.09      0.03      0.00     99.78
09:56:30 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:56:31 AM     all      0.06      0.00      0.06      0.00      0.00     99.87
09:56:32 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
09:56:33 AM     all      0.12      0.00      0.19      0.03      0.00     99.66
09:56:34 AM     all      0.09      0.00      0.09      0.00      0.00     99.81
09:56:35 AM     all      0.09      0.00      0.03      0.00      0.00     99.87
09:56:36 AM     all      0.13      0.00      0.25      0.00      0.00     99.62
09:56:37 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:56:38 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:56:39 AM     all      0.16      0.00      0.06      0.00      0.00     99.78
09:56:40 AM     all      0.12      0.00      0.06      0.00      0.00     99.81
09:56:41 AM     all      0.06      0.00      0.06      0.03      0.00     99.84
09:56:42 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:56:43 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:56:44 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:56:45 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:56:46 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:56:47 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:56:48 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:56:49 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:56:50 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:56:51 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:56:52 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:56:53 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:56:54 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:56:55 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:56:56 AM     all      0.03      0.00      0.09      0.00      0.00     99.88
09:56:57 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:56:58 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:56:59 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:57:00 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:01 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:02 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:57:03 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:57:04 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:05 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:57:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:07 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:08 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:57:09 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:10 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:11 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:12 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:57:13 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:57:14 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:57:15 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:16 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:17 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:57:18 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:19 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:57:20 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:57:21 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:57:22 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:23 AM     all      0.09      0.00      0.13      0.00      0.00     99.78
09:57:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:25 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:26 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:57:27 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:28 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:57:29 AM     all      0.06      0.00      0.06      0.00      0.00     99.88
09:57:30 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:31 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:32 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:57:33 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:34 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:35 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:57:36 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:37 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:57:38 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:57:39 AM     all      0.16      0.00      0.00      0.00      0.00     99.84
09:57:40 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:57:41 AM     all      0.13      0.00      0.00      0.00      0.00     99.87
09:57:42 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:43 AM     all      0.06      0.00      0.03      0.03      0.00     99.88
09:57:44 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:57:45 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:46 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:57:47 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:48 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:49 AM     all      0.00      0.00      0.03      0.03      0.00     99.94
09:57:50 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:51 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:57:52 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:53 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:54 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:55 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:57:56 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:57:57 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:57:58 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:57:59 AM     all      0.06      0.00      0.09      0.00      0.00     99.84
09:58:00 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:01 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:58:02 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:03 AM     all      0.09      0.00      0.16      0.00      0.00     99.75
09:58:04 AM     all      0.09      0.00      0.06      0.00      0.00     99.84
09:58:05 AM     all      0.03      0.00      0.06      0.03      0.00     99.88
09:58:06 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:07 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:58:08 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:09 AM     all      0.03      0.00      0.06      0.00      0.00     99.91
09:58:10 AM     all      1.78      0.00      0.59      0.00      0.00     97.63
09:58:11 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:58:12 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:13 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:14 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:15 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:16 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:17 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:58:18 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:19 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:58:20 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:21 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:22 AM     all      0.06      0.00      0.00      0.00      0.00     99.94
09:58:23 AM     all      0.13      0.00      0.09      0.03      0.00     99.75
09:58:24 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:25 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:58:26 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:27 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:28 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:29 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:30 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:58:31 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:32 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:33 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:34 AM     all      0.13      0.00      0.03      0.00      0.00     99.84
09:58:35 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:36 AM     all      0.03      0.00      0.03      0.03      0.00     99.91
09:58:37 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:38 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:39 AM     all      0.13      0.00      0.06      0.00      0.00     99.81
09:58:40 AM     all      0.06      0.00      0.03      0.00      0.00     99.91
09:58:41 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:42 AM     all      0.00      0.00      0.00      0.03      0.00     99.97
09:58:43 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:44 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:45 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:46 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:47 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:48 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:58:49 AM     all      0.00      0.00      0.00      0.00      0.00    100.00
09:58:50 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:51 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:52 AM     all      0.03      0.00      0.00      0.03      0.00     99.94
09:58:53 AM     all      0.00      0.00      0.06      0.00      0.00     99.94
09:58:54 AM     all      0.03      0.00      0.03      0.00      0.00     99.94
09:58:55 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:56 AM     all      0.00      0.00      0.03      0.00      0.00     99.97
09:58:57 AM     all      0.03      0.00      0.00      0.00      0.00     99.97
09:58:58 AM     all      0.06      0.00      0.56      0.03      0.00     99.34
